col0,col1,col2,col3
St Scholastica's Catholic Primary School,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
St Monica's Roman Catholic Primary School,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
La Sainte Union Catholic Secondary School,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
St Eugene de Mazenod Roman Catholic Primary School,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
Trinity Church of England Voluntary Aided Primary and Nursery School,Exeter,Church of England,Diocese of Exeter
St Mary's CofE Primary School Moston,Moston,Church of England,Anglican Diocese of Manchester
Saviour CofE Primary School,Collyhurst,Church of England,Anglican Diocese of Manchester
CofE School of the Resurrection,Beswick,Church of England,Anglican Diocese of Manchester
St Margaret's CofE Junior Infant and Nursery School,Hollinwood,Church of England,Anglican Diocese of Manchester
"St John CofE Primary School, Kearsley",Kearsley,Church of England,Anglican Diocese of Manchester
St Philip's Church of England Primary School,Hulme,Church of England,Anglican Diocese of Manchester
"St Michael's Church of England Primary School, Alkrington",Middleton,Church of England,Anglican Diocese of Manchester
