col0,col1,col2
Ch. Links Verlag,1989-12-01,Christoph Links
Hakusensha,1973-01-01,Shueisha
Les Belles Lettres,1919-01-01,Association Guillaume Budé
Left Book Club,1936-01-01,Victor Gollancz
Chaos! Comics,1994-01-01,Brian Pulido
WildStorm,1992-01-01,Jim Lee
O’Reilly Media,1978-01-01,Tim O’Reilly
Cranach Press,1913-01-01,Harry Graf Kessler
Baen Books,1983-01-01,Jim Baen
Benziger Brothers,1792-01-01,Joseph Charles Benziger
Faber and Faber,1929-01-01,Geoffrey Faber
Blackwood & Sons,1804-01-01,William Blackwood
Taylor & Francis,1852-01-01,Richard Taylor
Éditions Honoré Champion,1874-01-01,Honoré Champion
Bruckmann Verlag,1858-01-01,Friedrich Bruckmann
Econ Verlag,1950-11-25,Erwin Barth von Wehrenalp
Phaidon Press,1923-01-01,Béla Horovitz
Shueisha,1925-01-01,Shogakukan
Bund-Verlag,1947-01-01,Confederation of German Trade Unions
Les Humanoïdes Associés,1974-01-01,Jean Giraud
Goldmann,1922-06-21,Wilhelm Goldmann
Carl Hanser Verlag,1928-01-01,Carl Hanser
Berlin Verlag,1994-01-01,Veit Heinichen
Bongo Comics Group,1993-01-01,Matt Groening
Cambridge University Press,1534-01-01,Henry VIII of England
Bloomsbury Publishing,1986-01-01,Nigel Newton
