col0,col1,col2,col3
Schmalkalden University of Applied Sciences,2836,German Rectors' Conference,Schmalkalden
Private Hochschule für Wirtschaft und Technik,700,Informationsdienst Wissenschaft e.V.,Vechta
European University of Applied Sciences,1599,Informationsdienst Wissenschaft e.V.,Brühl
Albstadt-Sigmaringen University,2925,German Rectors' Conference,Albstadt
Nordakademie Hochschule der Wirtschaft,1327,Informationsdienst Wissenschaft e.V.,Elmshorn
Hochschule Stralsund,2453,European University Association,Stralsund
Hochschule Weserbergland,383,Informationsdienst Wissenschaft e.V.,Hamelin
Aschaffenburg University of Applied Sciences,2867,German Rectors' Conference,Aschaffenburg
University of Applied Sciences in Brandenburg,2920,German Rectors' Conference,Brandenburg an der Havel
University of Applied Sciences Kaiserslautern,5622,German Rectors' Conference,Kaiserslautern
Fachhochschule der Wirtschaft Bergisch Gladbach,2102,Deutsches Forschungsnetz,Bergisch Gladbach
Fachhochschule Lübeck,4339,German Rectors' Conference,Lübeck
Bielefeld University of Applied Sciences,8633,European University Association,Bielefeld
Protestant College for Social service Dresden,627,Informationsdienst Wissenschaft e.V.,Dresden
