col0,col1,col2,col3
Saqer Aljazirah Aviation Museum,Riyadh,1999-01-01,Saudi Arabia
Aeronautics Museum of Maracay,Maracay,1963-12-10,Venezuela
Museum of Transport and Technology,Auckland Region,1964-01-01,New Zealand
Museum of Aviation,Surčin,1989-01-01,Serbia
Kbely Aviation Museum,Prague 19,1968-01-01,Czech Republic
Fliegermuseum Bad Wörishofen,Bad Wörishofen,2010-04-01,Germany
Deutsches Museum Flugwerft Schleissheim,Oberschleißheim,1992-01-01,Germany
Hubschraubermuseum Bückeburg,Bückeburg,1971-01-01,Germany
Museum für Luftfahrt und Technik,Wernigerode,1999-01-01,Germany
Dornier Museum Friedrichshafen,Friedrichshafen,2009-07-24,Germany
Zeppelin Museum Friedrichshafen,Friedrichshafen,1996-01-01,Germany
Wings of a Dream Museum,São Carlos,2006-01-01,Brazil
Royal Air Force Museum London,London Borough of Barnet,1972-11-15,United Kingdom
Aviodrome,Lelystad,2003-01-01,Netherlands
Italian Air Force Museum,Bracciano,1977-05-24,Italy
Gianni Caproni Museum of Aeronautics,Trento,1927-01-01,Italy
Polish Aviation Museum,Kraków,1964-01-01,Poland
Finnish Air Force Museum,Jyväskylä,1979-01-01,Finland
Finnish Aviation Museum,Vantaa,1969-01-01,Finland
Steven F. Udvar-Hazy Center,Chantilly,2003-12-15,United States of America
