col0,col1,col2,col3
Drothem,Söderköping Municipality,Drothems parish,Sweden
Dagsberg,Norrköping Municipality,Dagsbergs parish,Sweden
Börrum,Söderköping Municipality,Börrums parish,Sweden
Björkeberg,Linköping Municipality,Björkebergs parish,Sweden
Bjälbo,Mjölby Municipality,Bjälbo parish,Sweden
Trelleborg,Trelleborg Municipality,Trelleborg Parish,Sweden
Staffanstorp,Staffanstorp Municipality,Staffanstorp parish,Sweden
Lund Cathedral District,Lund Municipality,Lunds Cathedral Assembly,Sweden
Lunds Allhelgona,Lund Municipality,Lunds Allhelgonaförsamling,Sweden
Helsingborgs Maria,Helsingborg Municipality,Helsingborgs Maria parish,Sweden
Dänningelanda,Växjö Municipality,Dänningelanda parish,Sweden
Degerfors,Degerfors Municipality,Degerfors  parish,Sweden
Dalköpinge,Trelleborg Municipality,Dalköpinge  parish,Sweden
Börringe,Svedala Municipality,Börringe parish,Sweden
Båstad,Båstad Municipality,Båstads parish,Sweden
Bårslöv,Helsingborg Municipality,Bårslövs parish,Sweden
Burlöv,Burlöv Municipality,Burlövs parish,Sweden
Bunkeflo,Malmö Municipality,Bunkeflo parish,Sweden
Brösarp,Tomelilla Municipality,Brösarps parish,Sweden
Brönnestad,Hässleholm Municipality,Brönnestads parish,Sweden
