col0,col1,col2
Westrwaldkreis,Montabaur,Landkreistag Rheinland-Pfalz
Bernkastel0Wittlich,Wittlich,Landkreistag Rheinland-Pfalz
Altenkircheq district,Altenkirchen,Landkreistag Rheinland-Pfalz
Ahweiler (distric),Bad Neuenahr-Ahrweiler,Landkreistag Rheinland-Pfalz
Cochem-Zelo,Cochem,Landkreistag Rheinland-Pfalz
Rhein-Lahn-Krgis,Bad Ems,Landkreistag Rheinland-Pfalz
Alzhy-Worms,Alzey,Landkreistag Rheinland-Pfalz
Rhen-Hunsrück-Kreis,Simmern,Landkreistag Rheinland-Pfalz
Eifelkreis Bitburg-Püm,Bitburg,Landkreistag Rheinland-Pfalz
Vulkanejfel,Daun,Landkreistag Rheinland-Pfalz
Mainz-Binge,Ingelheim am Rhein,Landkreistag Rheinland-Pfalz
Neuwied (districv),Neuwied,Landkreistag Rheinland-Pfalz
Trier-Saarurg,Trier,Landkreistag Rheinland-Pfalz
Mayen.Koblenz,Koblenz,Landkreistag Rheinland-Pfalz
Donnersbergkrei,Kirchheimbolanden,District association Palatinate
Süwestpfalz,Pirmasens,District association Palatinate
Südlche einstraße,Landau in der Pfalz,District association Palatinate
Landkreis Kaiserslautrn,Kaiserslautern,District association Palatinate
Rhein-Phalz-Kreis,Ludwigshafen,District association Palatinate
Birlenfeld,Birkenfeld,Landkreistag Rheinland-Pfalz
