col0,col1,col2
Birabiro Editorial,private limited liability company,Barcelona
Quorum,private limited liability company,Ottignies-Louvain-la-Neuve
Siesta,sole proprietorship,Aarhus Municipality
Fundació La Mirada,foundation,Sabadell
Raig Verd Editorial,private limited liability company,Barcelona
Editorial Alrevés,private limited liability company,Barcelona
Center for Migration Studies of New York,nonprofit corporation,New York City
Forlaget Momenta,Anpartsselskab,Copenhagen Municipality
GSV Städteatlas Verlag,GmbH & Co. KG,Paderborn
Elhuyar Foundation,voluntary association,Usurbil
Lindhardt & Ringhof,aktieselskab,Copenhagen Municipality
Systime,aktieselskab,Aarhus Municipality
University Press of Southern Denmark,foundation,Odense Municipality
Italian Library Association,voluntary association,Rome
Basque Studies Society,corporation,Donostia-San Sebastian
Verlag Heinrich Vogel,GmbH,Munich
Hueber Verlag,GmbH & Co. KG,Munich
Konrad Theiss Verlag,GmbH,Stuttgart
