col0,col1,col2,col3,col4
Australian and New Zealand College of Anaesthetists,Melbourne,medical association,1992-01-01,Australia
American Surgical Association,Beverly,medical association,1880-01-01,United States of America
American Society of Human Genetics,Bethesda,medical association,1948-01-01,United States of America
American Society for Nutrition,Bethesda,medical association,1928-01-01,United States of America
American Society for Investigative Pathology,Bethesda,medical association,1976-01-01,United States of America
American Society for Clinical Pathology,Chicago,medical association,1922-01-01,United States of America
American School Health Association,McLean,medical association,1927-01-01,United States of America
American Podiatric Medical Association,Maryland,medical association,1912-01-01,United States of America
American Occupational Therapy Association,Bethesda,medical association,1917-01-01,United States of America
American Nurses Credentialing Center,Silver Spring,medical association,1991-01-01,United States of America
American Dental Education Association,"Washington, D.C.",medical association,1923-01-01,United States of America
American College of Psychiatrists,Chicago,medical association,1963-01-01,United States of America
American College of Preventive Medicine,"Washington, D.C.",medical association,1954-01-01,United States of America
American College of Medical Toxicology,Phoenix,medical association,1993-01-01,United States of America
