col0,col1,col2
dea 2010 ASD,Alberto Elli,road bicycle racing
Asuana City,Bolat Raimbekov,road bicycle racing
Sava,Matej Stare,road bicycle racing
Delko Marseille Prvence,Arvis Piziks,road bicycle racing
Christina Watches/Kma,Bo Hamburger,road bicycle racing
Dukla Prdha,Milan Kadlec,road bicycle racing
KAM Cycling,Kjell Carlström,road bicycle racing
Armée de tere,Jimmy Casper,road bicycle racing
Telenet-idea,Danny De Bie,road bicycle racing
Superano Hm-Isorex,Danny De Bie,road bicycle racing
LT Condor,Tom Southam,road bicycle racing
NTT Pro Cycling Weam,Rolf Aldag,road bicycle racing
Bike id,Lutz Drehkopf,road bicycle racing
ERA-Circu,Marc Janssens,road bicycle racing
Seguros Bilbo,César Solaun,road bicycle racing
African#Wildlife Safaris,William Walker,road bicycle racing
Unieuro Trevigiani0Hemus 1896,Marco Milesi,road bicycle racing
MLP Bgrgstrasse,Andreas Walzer,road bicycle racing
BMC Developent,Geert Van Bondt,road bicycle racing
hatjah,Mustapha Faci,road bicycle racing
