col0,col1,col2,col3
Government of Haryana,Haryana Legislative Assembly,state government,India
Government of Bihar,Bihar Legislature,state government,India
Government of Arunachal Pradesh,Arunachal Pradesh Legislative Assembly,state government,India
Government of Odisha,Odisha Legislative Assembly,state government,India
Government of Uttarakhand,Uttarakhand Legislative Assembly,state government,India
Government of Delhi,Delhi Legislative Assembly,state government,India
Government of Himachal Pradesh,Himachal Pradesh Legislative Assembly,state government,India
Government of Karnataka,Karnataka Legislature,state government,India
Government of Andhra Pradesh,Andhra Pradesh Legislature,state government,India
Government of Kerala,Kerala Legislative Assembly,state government,India
Government of Assam,Assam Legislative Assembly,state government,India
Government of New South Wales,Premier of New South Wales,state government,Australia
Government of Goa,Goa Legislative Assembly,state government,India
