col0,col1,col2
Musée de Cahors Henri-Martin,musée de France,Cahors
Musée de Flandre Cassel,musée de France,Cassel
Musée dauphinois,musée de France,Grenoble
Musée d'Histoire Naturelle de Lille,musée de France,Lille
Brittany Museum,musée de France,Rennes
Elbeuf museum,musée de France,Elbeuf
Musée d'Argenteuil,musée de France,Argenteuil
Basque Museum in Bayonne,musée de France,Bayonne
Orbigny-Bernon Museum,musée de France,La Rochelle
Musée des 24 Heures du Mans,label Tourisme et Handicap,Le Mans
Historial de la Vendée,musée de France,Les Lucs-sur-Boulogne
Conservatoire de l'agriculture-Le Compa,musée de France,Chartres
LAAC Museum of Contemporary Art,musée de France,Dunkirk
Musée de Picardie,musée de France,Amiens
Carreau Wendel Museum,musée de France,Petite-Rosselle
Les Abattoirs,musée de France,Toulouse
Institut Lumière,Maisons des Illustres,8th arrondissement of Lyon
Château musée du Cayla,musée de France,Andillac
"Centre historique minier, Lewarde",musée de France,Lewarde
Forge d'Étueffont,musée de France,Étueffont
