col0,col1,col2,col3
Nagoya Grampus,Yahiro Kazama,Toyota,1991-01-01
Los Angeles FC,Bob Bradley,YouTube,2014-01-01
Newcastle United F.C.,Steve Bruce,Fun88,1892-12-09
Sporting Gijón,Miroslav Đukić,Interwetten,1905-07-01
C.D. Guadalajara,José Cardozo,Grupo Bimbo,1906-05-08
TSG 1899 Hoffenheim,Alfred Schreuder,SAP SE,1899-01-01
NorthEast United FC,Ricki Herbert,HTC Corporation,2014-01-01
FC Aarau,Sven Christ,Zehnder vehicles,1902-05-26
Anorthosis Famagusta FC,Temur Ketsbaia,Vodafone,1911-01-30
San Jose Earthquakes,Matías Almeyda,eBay,1995-01-01
Omiya Ardija,Takuya Takagi,Nippon Telegraph and Telephone,1969-01-01
FC Cincinnati,Ron Jans,Toyota,2018-05-29
Fenerbahçe S.K.,Ersun Yanal,Turkish Airlines,1907-01-01
Vila Nova Futebol Clube,Darío Pereyra,UNIMED,1943-01-01
Atlético Sport Aviação,Marinho Peres,TAAG Angola Airlines,1953-04-01
FC Basel,Marcel Koller,Novartis,1893-01-01
Paris Saint-Germain F.C.,Thomas Tuchel,Accor,1970-08-12
S.L. Benfica B,Hélder Cristóvão,Emirates,1999-01-01
Columbus Crew SC,Gregg Berhalter,Acura,1994-01-01
FC Barcelona,Quique Setién,Rakuten,1899-11-29
