col0,col1,col2,col3
Treforest Library,University of South Wales,Pontypridd,"Treforest Library, Library and Student Centre, University of South Wales, Llantwit Road, Treforest, Pontypridd, CF37 1DL"
Carmarthen Campus Library,University of Wales Trinity Saint David,Carmarthen,"Carmarthen Library, University of Wales Trinity Saint David, College Road, Carmarthen, SA31 3EP"
Lampeter Campus Library,University of Wales Trinity Saint David,Lampeter,"Lampeter Library, University of Wales Trinity Saint David, College Street, Lampeter, SA48 7ED"
Physical Sciences Library,Aberystwyth University,Aberystwyth,"Physical Sciences Library, Aberystwyth University, 4th Floor Physical Sciences Building,  Penglais, SY23 3BZ"
Griffith Library,University of Wales Trinity Saint David,Swansea,"Griffith Library - Swansea, University of Wales Trinity Saint David, De La Beche Street Swansea SA1 3EU"
Swansea Business School Library,University of Wales Trinity Saint David,Swansea,"Swansea Business School Library, University of Wales Trinity Saint David, Powell Street Swansea SA1 1NE"
Llandaff Learning Centre,Cardiff Metropolitan University,Cardiff,"Llandaff Learning Centre, Cardiff Metropolitan University, Western Avenue, Cardiff, CF5 2YB"
Cardiff Library,University of South Wales,Cardiff,"Cardiff Library, Library and Student Centre, University of South Wales, ATRiuM, 86-88 Adam Street, Cardiff, CF24 2FN"
Archie Cochrane Library,Cardiff University,Cardiff,"Archie Cochrane Library, Cardiff University, Education Centre, University Hospital Llandough, Penarth, Cardiff, CF64 2XX"
Senghennydd Library,Cardiff University,Cardiff,"Senghennydd Library, Cardiff University, Maths and Education Building, Ground floor, Senghennydd Road, Cardiff, CF24 4AG"
Aberconway Library,Cardiff University,Cardiff,"Aberconway Library, Cardiff University, Ground floor, Colum Road, Cathays, Cardiff, CF10 3EU"
Y Fforwm Library,University of Wales Trinity Saint David,City and County of Swansea,"Y Fforwm Library, University of Wales Trinity Saint David, Heol Ynys, Kings Road, Swansea, SA1 8EW"
Architecture and Design Library,Victoria University of Wellington,Wellington City,"139 Vivian Street, Te Aro, Wellington 6011"
