col0,col1,col2
Adria (shipping company),1879-01-01,Austria-Hungary
Akgünler,1978-01-01,Turkish Republic of Northern Cyprus
Hanil Express,1970-01-01,South Korea
IRISL Group,1979-01-01,Iran
Empresa Líneas Marítimas Argentinas,1960-09-30,Argentina
Black Sea Shipping Company,1833-01-01,Ukraine
Schiffahrtsgesellschaft Oltmann,1836-01-01,Germany
Förde Reederei Seetouristik,1990-01-01,Germany
Hartmann Reederei,1981-01-01,Germany
Deutsche Afrika-Linien/John T. Essberger Group of Companies,1924-01-01,Germany
Deutsch-Australische Dampfschiffs-Gesellschaft,1888-09-18,Germany
"Bugsier-, Reederei- und Bergungsgesellschaft",1866-01-06,Germany
Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,1847-05-27,Germany
Norddeutscher Lloyd,1857-02-20,Germany
Adler-Schiffe,1950-01-01,Germany
Ems,1843-01-01,Germany
Far East Shipping Company,1880-01-01,Russia
Aliança Navegação e Logística,1950-01-01,Brazil
Cunard-White Star Line,1934-01-01,United Kingdom
Great Western Steamship Company,1836-01-01,United Kingdom
Isle of Man Steam Packet Company,1830-01-01,United Kingdom
Booth Line,1863-01-01,United Kingdom
Anchor Line,1855-01-01,United Kingdom
Royal TESO,1907-01-01,Netherlands
Netherland Line,1870-01-01,Netherlands
Royal Dutch Steamboat Company,1856-01-01,Netherlands
Laziomar,2011-01-01,Italy
Bluvia,2002-01-01,Italy
Polish Ocean Lines,1951-01-01,Poland
Polferries,1976-01-01,Poland
Molslinjen,1963-01-01,Denmark
