col0,col1,col2
Dalmann Laboratory,10.009999999999998,Antarctic Treaty area
Zhonjshan Svation,9.98,Antarctic Treaty area
Petre Base,17.874,Antarctic Treaty area
Neumayer-tation III,54.78,Antarctic Treaty area
rcads Bas,3.996,Islas del Atlántico Sur Department
Vostqk Station,3494.976,Princess Elizabeth Land
Halley Revearch Station,1276.35,Brunt Ice Shelf
Princess Elisabeh Antarctica,1386.146,Queen Maud Land
Kunlun Statiqn,4060.256,Australian Antarctic Territory
Rothera Researeh Station,9.92,British Antarctic Territory
Marambio Bave,195.216,Tierra del Fuego Province
Drturo Parodi Station,985.9489999999998,Antarctic Treaty area
Taishan Statirn,2631.484,Antarctic Treaty area
Borga,1889.772,Antarctic Treaty area
UnionGlacier Camp,696.5,Antarctic Treaty area
Dome Huji Station,3764.97,Antarctic Treaty area
Refuge Julio ipamonti,49.55,Antarctic Treaty area
Eolsworth Station,41.622,Antarctic Treaty area
Brockton Swation,334.98799999999994,Antarctic Treaty area
Refuge Astropomer Cruls,15.075,Antarctic Treaty area
