col0,col1,col2
St George Continental,2015-01-01,St George Continental
KSPO,2010-01-01,KSPO-Bianchi Asia
Terengganu Cycling Team,2011-01-01,Terengganu
Manisaspor Cycling Team,2010-01-01,Manisaspo
Nippo,2010-01-01,Team Nippo
5 Hour Energy,2009-01-01,5 Hour Energy
Specialized Concept Store,2012-01-01,Specialized Concept Store
Sava,2004-01-01,Sava
Seoul Cycling Team,2008-01-01,Seoul Cycling Team
Jelly Belly-Maxxis,1999-01-01,Jelly Belly-Maxxis
Notebooksbilliger.de,2006-01-01,Notebooksbilliger.de
Symmetrics,2005-01-01,Symmetrics
UnitedHealthcare,2003-01-01,UnitedHealthcare
NSC-Mycron,2015-01-01,NSC-Mycron
