col0,col1,col2
Canton of Zug,238.73,list of cultural property of national significance in Switzerland: Zug
canton of Valais,5224.5,list of cultural property of national significance in Switzerland: Valais
Uri,1076.57,list of cultural property of national significance in Switzerland: Uri
Thurgau,991.77,list of cultural property of national significance in Switzerland: Thurgau
Canton of Solothurn,790.45,list of cultural property of national significance in Switzerland: Solothurn
Canton of St. Gallen,2030.75,list of cultural property of national significance in Switzerland: St. Gallen
Obwalden,490.58,list of cultural property of national significance in Switzerland: Obwalden
Canton of Schaffhausen,298.42,list of cultural property of national significance in Switzerland: Schaffhausen
Canton of Lucerne,1493.51,list of cultural property of national significance in Switzerland: Lucerne
Canton of Jura,838.51,list of cultural property of national significance in Switzerland: Jura
Graubünden,7105.39,list of cultural property of national significance in Switzerland: Graubünden
Nidwalden,275.85,list of cultural property of national significance in Switzerland: Nidwalden
