col0,col1,col2
St Margaret Ward Catholic Academy,1957-01-01,Roman Catholic Archdiocese of Birmingham
Rossington All Saints Academy,2011-04-26,Diocese of Sheffield
St Peter's Academy,2011-09-01,Diocese of Lichfield
St Hild's Church of England Voluntary Aided School,2001-09-01,diocese of Durham
St Wilfrid's Church of England Academy,2011-07-01,Diocese of Blackburn
St John Fisher Catholic College,2014-04-01,Roman Catholic Archdiocese of Birmingham
Holy Trinity Academy,2015-01-01,Roman Catholic Diocese of Shrewsbury
St Peter's Catholic Voluntary Academy,2014-04-01,Roman Catholic Diocese of Middlesbrough
Chelsea Academy,2009-01-01,Diocese of London
The Green School,1796-01-01,Diocese of London
The Bishop Wand Church of England School,1969-01-01,Diocese of London
Twyford Church of England High School,1954-01-01,Diocese of London
Bishop Justus CofE School,2004-01-01,Diocese of Rochester
