col0,col1,col2,col3
Park Inn by Radisson Berlin Alexanderplatz,41,Alexanderplatz,1970-01-01
Scandic Victoria Tower,35,Kista,2011-09-15
Rossiya Hotel,32,Zaryadye,1967-01-01
DoubleTree by Hilton Bangkok Ploenchit,26,Bangkok,2019-01-01
Millennium Tower,34,Rotterdam,1997-01-01
Hotel Omni Mont-Royal,31,Downtown Montreal,1976-01-01
Sheraton Phoenix Downtown,31,Phoenix,2008-01-01
Hilton Niseko Village,18,Niseko Village,2008-07-01
Scandic Talk Hotel,19,Älvsjö,2006-05-23
Hilton Glasgow,20,Glasgow,1992-01-01
Hyatt Regency Phoenix,24,Phoenix,1976-01-01
