col0,col1,col2
Consulate General of Norway in Guangzhou,2008-07-01,Norway
Consulate-General of Japan in Chennai,1966-01-01,Japan
Consulate-General of Russia in Debrecen,1980-03-04,Russia
Consulate General of Denmark in Flensburg,1920-01-01,Denmark
"Consulate General of Hungary, Yekaterinburg",2007-12-21,Hungary
Consulate General of Hungary in Munich,1922-01-01,Hungary
Consulate General of Hungary in Uzhhorod,1991-01-01,Hungary
Consulate General of Hungary in Košice,2000-08-18,Hungary
"Consulate General of Hungary, Cluj-Napoca",1922-01-01,Hungary
"Consulate General of South Korea, Chennai",2014-02-07,South Korea
"Consulate General of Israel, Munich",2011-04-08,Israel
"Australian Consulate-General, Hong Kong and Macau",1946-01-01,Australia
"Australian Consulate-General in Shanghai, China (People's Republic of)",1921-02-26,Australia
"Consulate General of China, New York",1981-12-22,People's Republic of China
"Consulate general of China, Hamburg",1984-05-14,People's Republic of China
"Consulate General of China, Gdansk",1958-01-01,People's Republic of China
Consulate General of Turkey in Paris,1924-02-23,Turkey
Consulate General of Poland in Guangzhou,1980-01-01,Poland
"Polish Consulate, Ostrava",1921-01-01,Poland
"Consulate General of the United States, Istanbul",1906-01-01,United States of America
