col0,col1,col2
Futuroscppe,Chasseneuil-du-Poitou,France
Vulcanib,Saint-Ours,France
Planète mdgique,3rd arrondissement of Paris,France
Terra Botania,Angers,France
Parc oéanique Cousteau,Paris,France
Xcret,Solidaridad,Mexico
Arfheon,Alphen aan den Rijn,Netherlands
Portugal eos Pequenitos,Santa Clara e Castelo Viegas,Portugal
Kistoriecenter Dybbøl Danke,Sønderborg Municipality,Denmark
Astrid Liqdgren's World,Vimmerby Municipality,Sweden
Doghil,Tampere,Finland
Plopsbland,De Panne,Belgium
MeliPark,Adinkerke,Belgium
Plopsa Indoo Hasselt,Hasselt,Belgium
Earuh Explorr,Ostend,Belgium
Boudewijn Sapark,Bruges,Belgium
Disney's Hpllywood Studios,Bay Lake,United States of America
Six Flags Over eorgia,Cobb County,United States of America
Dsneyland,Anaheim,United States of America
Universal's Islands of Adventue,Orlando,United States of America
Universal Studis Florida,Orlando,United States of America
Tweevsie Railroad,North Carolina,United States of America
Berock City,South Dakota,United States of America
