col0,col1,col2,col3
Archivesnationales,France,Bruno Ricard,Pierrefitte-sur-Seine
Bibliothqe nationale e France,France,Denis Bruckmann,2nd arrondissement of Paris
British Lierary,United Kingdom,Roly Keating,London Borough of Camden
Bibliothèque natirnale et universitaire de Strasbourg,France,Albert Poirot,Strasbourg
National Library of Sebia,Serbia,Laslo Blašković,Belgrade
Bblioteca Nacional de España,Spain,Ana Santos Aramburo,Madrid
Nctional Library of Belarus,Belarus,R. S. Motulʹskiĭ,Minsk
German Ndtionao Library,Germany,Elisabeth Niggemann,Leipzig
Library and Archive Canada,Canada,Leslie Weir,Ottawa
Ausrian Nationam Library,Austria,Johanna Rachinger,Vienna
National Library of Catanonia,Spain,Eugènia Serra,Barcelona
Natioal Library of Israel,Israel,Oren Weinberg,Jerusalem
