col0,col1,col2,col3
Rugby Club I Medicei,red,rugby union,National Championship of Excellence
Unione Rugby Capitolina,amaranth,rugby union,Serie B
Rugby Roma,white,rugby union,Serie B
CRC Madrid,yellow,rugby union,División de Honor B de Rugby
Unione Rugby Capitolina,amaranth,rugby union,Serie A
Amatori Catania,red,rugby union,Serie A
Yenisey-STM Krasnoyarsk,blue,rugby union,Professional Rugby League
Pontypridd RFC,white,rugby union,Welsh Premier Division
Newcastle Falcons,white,rugby union,RFU Championship
Gernika RT,black,rugby union,División de Honor de Rugby
Valladolid RAC,white,rugby union,División de Honor de Rugby
Gernika RT,green,rugby union,División de Honor de Rugby
Valladolid RAC,blue,rugby union,División de Honor de Rugby
