col0,col1,col2,col3
Roth-Akros 2017,2017-12-31,2017-01-01,Switzerland
Domin Sport 2016,2016-12-31,2016-01-01,Poland
Wibatech Fuji 2016,2016-12-31,2016-01-01,Poland
Giant-Castelli 2017,2017-12-31,2017-01-01,Denmark
Almeborg-Bornholm 2016,2016-12-31,2016-01-01,Denmark
ColoQuick-Cult 2016,2016-12-31,2016-01-01,Denmark
Riwal Platform 2016,2016-12-31,2016-01-01,Denmark
Differdange-Losch 2016,2016-12-31,2016-01-01,Luxembourg
Pauwels Sauzen-Vastgoedservice 2017,2017-12-31,2017-01-01,Belgium
AGO-Aqua Service 2017,2017-12-31,2017-01-01,Belgium
Klaipeda-Splendid 2008,2008-12-31,2008-01-01,Belgium
Klaipeda-Splendid 2007,2007-12-31,2007-01-01,Belgium
Jartazi Revor 2005,2005-12-31,2005-01-01,Belgium
Jartazi-7Mobile 2006,2006-12-31,2006-01-01,Belgium
Jartazi-Promo Fashion Continental 2007,2007-12-31,2007-01-01,Belgium
An Post-ChainReaction 2017,2017-12-31,2017-01-01,Ireland
Joker Icopal 2017,2017-12-31,2017-01-01,Norway
FixIT.no 2016,2016-12-31,2016-01-01,Norway
Bridgestone Anchor 2016,2016-12-31,2016-01-01,Japan
Cyclesport.se-Memil 2017,2017-12-31,2017-01-01,Kuwait
