col0,col1,col2
"Embassy of Mongolia, Beijing","Embassy of the People's Republic of China, Ulaanbaatar",People's Republic of China
"Embassy of Palau, Tokyo","Embassy of Japan, Koror",Japan
"Embassy of the Dominican Republic, Tokyo","Embassy of Japan, Santo Domingo",Japan
"Embassy of Samoa, Tokyo","Embassy of Japan, Apia",Japan
"Embassy of Mexico, Tokyo","Embassy of Japan, Mexico City",Japan
"Embassy of New Zealand, Tokyo","Embassy of Japan, Wellington",Japan
"Embassy of Egypt, Tokyo","Embassy of Japan, Cairo",Japan
"Embassy of South Africa, Tokyo",Embassy of Japan in South Africa,Japan
"Embassy of Bulgaria, Tokyo","Embassy of Japan, Sofia",Japan
"Embassy of Switzerland, Tokyo","Embassy of Japan, Bern",Japan
"Embassy of Slovakia, Tokyo","Embassy of Japan, Bratislava",Japan
"Embassy of Côte d'Ivoire, Tokyo","Embassy of Japan, Abidjan",Japan
"Embassy of Uruguay, Tokyo","Embassy of Japan, Montevideo",Japan
"Embassy of South Korea, Riyadh","Embassy of Saudi Arabia, Seoul",Saudi Arabia
"Embassy of Japan, Tel Aviv","Embassy of Israel, Tokyo",Israel
"Embassy of Japan, Santo Domingo","Embassy of the Dominican Republic, Tokyo",Dominican Republic
"Hungarian embassy, Holy See",Apostolic Nunciature to Hungary,Vatican City
Hungarian Embassy in Slovakia,"Embassy of Slovakia, Hungary",Slovakia
"Embassy of South Korea, Brasília","Embassy of Brazil, Seoul",Brazil
Embassy of Hungary in Austria,"Embassy of Austria, Budapest",Austria
