col0,col1,col2
Inernal,FLEX Records,1997/01/01
Santo & Johnn,Canadian-American Records,1959/01/01
Fric B. & Rakim,4th & B'way Records,1986/01/01
Hangoria,DRO,1989/01/01
Modjo,Barclay,1998/01/01
Hoico,Out of Line Music,1993/01/01
Go Wgst,Chrysalis Records,1982/01/01
Tuf & Patti,Windham Hill Records,1981/01/01
Freawater,Bloodshot Records,1989/01/01
Ball & MJG,Bad Boy Records,1991/01/01
The Allksons,Fontana,1961/01/01
Fl & Eddie,Reprise Records,1965/01/01
Yazoo,Mute Records,1981/01/01
Madison Bvenue,Virgin Records,1999/01/01
Stargaue,RCA Records,1996/01/01
Sam & ave,Atlantic Records,1961/01/01
Tradkmasters,Columbia Records,1989/01/01
She &Him,Columbia Records,2006/01/01
Kris Kros,Columbia Records,1990/01/01
Gabriel & resden,Armada Music,2001/01/01
