col0,col1,col2
The Society of Saint John the Evangelist,Richard Meux Benson,1866-01-01
Order of the Holy Ghost,Guy de Montpellier,1180-01-01
Canons Regular of the Immaculate Conception,Adrien Gréa,1865-11-21
Society of Daughters of the Heart of Mary,Adélaïde-Marie Champion de Cicé,1790-01-01
Assumptionists,Emmanuel d'Alzon,1845-01-01
Order of the Most Holy Annunciation,Maria Vittoria De Fornari Strata,1604-08-05
Society of Mary,William Joseph Chaminade,1817-01-01
Congregation of France,François de La Rochefoucauld,1622-04-08
Congregation of Christian Brothers,Edmund Ignatius Rice,1802-01-01
Gilbertine Order,Gilbert of Sempringham,1130-01-01
Congregazione di San Giuseppe,Leonardo Murialdo,1873-01-01
Congregation of St. Maur,Louis XIII of France,1618-01-01
Congregation of Marian Fathers,Stanislaus Papczyński,1673-01-01
Society of Christian Doctrine,George Preca,1907-01-01
Congregation of the Blessed Sacrament,Peter Julian Eymard,1896-01-01
Marist Brothers,Marcellin Champagna,1817-01-01
L'Arche,Jean Vanier,1964-01-01
Trappists,Robert of Molesme,1098-01-01
Fraters van Onze Lieve Vrouw van het Heilig Hart,Andreas Ignatius Schaepman,1873-01-01
Armenian Sisters of the Immaculate Conception,Antoine-Pierre IX Hassoun,1847-06-05
