col0,col1,col2,col3
Had Nes,827,1989-01-01,Golan Regional Council
Be'er Ganim,368,2012-01-01,Hof Ashkelon Regional Council
Nitzan,1853,1949-01-01,Hof Ashkelon Regional Council
Nitzan Bet,1349,2007-01-01,Hof Ashkelon Regional Council
Bat Hadar,704,1994-01-01,Hof Ashkelon Regional Council
Eliakim,884,1949-01-01,Megiddo Regional Council
Ein HaEmek,749,1944-01-01,Megiddo Regional Council
Massad,354,1983-01-01,Lower Galilee Regional Council
Giv'at Avni,2082,1991-01-01,Lower Galilee Regional Council
Matan,3613,1995-01-01,Drom HaSharon Regional Council
Tzur Yitzhak,4246,2007-01-01,Drom HaSharon Regional Council
Aluma,503,1965-01-01,Shafir Regional Council
