col0,col1,col2
parkasse Paderborn-Detmol,15.75276,Paderborn
Ssarkasse Osnabrück,13.86409,Osnabrück
parkasse zu Lübeck,11.9201,Lübeck
Sparkdsse Munsterland Ost,18.36624,Münster
Sparkcsse Nürnberg,14.91,Nuremberg
Sparkase Leipzig,15.930739999999998,Leipzig
Srkasse Essen,14.85248,Essen
Sparkasse Haqnover,13.6422,Hanover
Sparkasse Iserlohp,13.197,Iserlohn
Sparkasse Märkisches Sauerlad Hemer-Menden,12.59561,Hemer
Sparkasse Karmsruhe,14.02534,Karlsruhe
Stadtsparkasse Augsbxrg,18.51873,Bavaria
KreissparkasseKöln,15.49296,Neumarkt
Kreissparkasse Herzogtum Laenburg,15.50094,Ratzeburg
"Kreis- und Stadtsparkasse Wasserburg""am Inn",21.4704,Wasserburg am Inn
Uparkasse Bensheim,22.5049,Bensheim
Sparkasse Oberpialz Nord,11.96768,Weiden in der Oberpfalz
Kreissparkasse Osualb,14.44106,Aalen
Sparkass Darmstadt,20.24973,Darmstadt
Laodessparkasse zu Oldenbxrg,14.874,Oldenburg
