col0,col1,col2,col3
National Coracle Centre,United Kingdom,Carmarthenshire,Cenarth
Center for Wooden Boats,United States of America,Seattle,Lake Union
USS Constitution Museum,United States of America,Massachusetts,Boston Navy Yard
Hudson River Maritime Museum,United States of America,New York,Kingston
Scottish Fisheries Museum,United Kingdom,Fife,Anstruther
IJmuider Zee- en Havenmuseum,Netherlands,Velsen,IJmuiden
Museum of Tropical Queensland,Australia,Queensland,Townsville
Sydney Maritime Museum,Australia,New South Wales,Darling Harbour
Maritime Museum of Tasmania,Australia,Tasmania,Hobart
Queensland Maritime Museum,Australia,Queensland,Brisbane
Melbourne Maritime Museum,Australia,Victoria,Melbourne
Museum of the History of Riga and Navigation,Latvia,Riga,Palasta street
Museum of London Docklands,United Kingdom,London Borough of Tower Hamlets,Warehouses And General Offices At Western End Of North Quay
Brest national naval muséum,France,Brest,Château de Brest
Naval Museum of Madrid,Spain,Madrid,Paseo del Prado
Ardnamurchan Lighthouse,United Kingdom,Highland,Ardnamurchan Point
Maritime Museum,Sweden,Stockholm Municipality,Gärdet
Viking Ship Museum,Norway,Oslo,Bygdøy
Shetland Museum,United Kingdom,Shetland Islands,Lerwick
National Maritime Museum,United Kingdom,Royal Borough of Greenwich,Greenwich
