col0,col1,col2
Lulin Observatory,2862.0,1999-01-13
Observatory of Geneva,472.0,1772-01-01
Sphinx Observatory,3571.0,1937-01-01
University of Tokyo Atacama Observatory,5640.0,2009-01-01
Karl Schwarzschild Observatory,341.0,1960-01-01
Harvard College Observatory,24.0,1839-01-01
Vatican Observatory,430.0,1891-01-01
Tartu Observatory,74.6,1810-12-22
Düsseldorf-Bilk Observatory,40.0,1843-01-01
Sierra Nevada Observatory,2896.0,1981-01-01
Mount Wilson Observatory,1742.0,1904-01-01
La Silla Observatory,2400.0,1964-01-01
Štefánik's Observatory,321.0,1928-01-01
Observatorio Astronómico de Mallorca,206.0,1991-01-01
Črni Vrh Observatory,730.0,1975-01-01
Amundsen–Scott South Pole Station,2835.0,1956-11-01
South African Astronomical Observatory,1798.0,1972-01-01
Palomar Observatory,1712.0,1928-01-01
