col0,col1,col2
OPEN GATE - gymnázium a základní škola,společnost s ručením omezeným,Babice
PORG Libeň,public service company,Prague 8
Nicolaus-Copernicus-Gymnasium,public-benefit corporation,Bílovec
Gymnázium Otrokovice,public-benefit corporation,Otrokovice
Gymnasium Rožnov pod Radhoštěm,public-benefit corporation,Rožnov pod Radhoštěm
Gymnázium Plasy,public-benefit corporation,Plasy
Jiří Guth-Jarkovský Gymnasium,public-benefit corporation,New Town
Gymnázium Sokolov,public-benefit corporation,Sokolov
Gymnázium a Obchodní akademie Orlová-Lutyně,public-benefit corporation,Orlová
Gymnázium Třebíč,public-benefit corporation,Třebíč
Mendelovo gymnázium,public-benefit corporation,Opava
Podkrušnohorské gymnázium Most,public-benefit corporation,Most
Gymnázium Olomouc-Hejčín,public-benefit corporation,Olomouc
Gymnázium P. Křížkovského,společnost s ručením omezeným,Brno
Gymnázium Olgy Havlové,public-benefit corporation,Ostrava
Gymnázium Sázavská,společnost s ručením omezeným,Prague
Jan Palach Private High School,společnost s ručením omezeným,Prague
Mensa gymnázium,public service company,Prague
Gymnázium prof. Jana Patočky,public-benefit corporation,Prague
Gymnázium Postupická,public-benefit corporation,Prague
