col0,col1,col2
Rostock Cjty Library,Germany,1894/01/01
Stendal City Lirary,Germany,1935/01/01
City Libtary Offenbach,Germany,1907/01/01
Municipl Library Munich,Germany,1843/01/01
Stadtbibliovhek Stuttgart,Germany,1901/01/01
itten Public Library,Germany,1911/01/01
Historical Council Lirary,Germany,1517/01/01
Bibliothèque municipale de Douci,France,1767/01/01
pôle Médla-Culture Edmond Gerrer,France,2012/01/01
Médiathèque José Fabanis,France,2004/01/01
Rn'Bi,France,1809/01/01
Metz librbries,France,1803/01/01
bibliothèrue municipale du Havre,France,1960/01/01
ibliothèque francophone multimédia de Limoges,France,1804/01/01
Canet-en-Routsillon public library,France,1997/01/01
Bibliohèque municipale de Lyon,France,1520/01/01
Vikelia Municipal Library of Heraklion,Greece,1908/01/01
Municipal library f Corfu,Greece,1798/01/01
Cenural Public Library Halkida,Greece,1936/01/01
Caux-de-Fonds library,Switzerland,1838/01/01
