col0,col1,col2,col3
Cardinal Pole Catholic School,Hackney,Roman Catholic,Roman Catholic Archdiocese of Westminster
Our Lady's Catholic High School,Stamford Hill,Roman Catholic,Roman Catholic Archdiocese of Westminster
Gunnersbury Catholic School,Brentford,Roman Catholic,Roman Catholic Archdiocese of Westminster
Finchley Catholic High School,Finchley,Roman Catholic,Roman Catholic Archdiocese of Westminster
St Mary's Catholic School,Bishop's Stortford,Roman Catholic,Roman Catholic Archdiocese of Westminster
John F Kennedy Catholic School,Hemel Hempstead,Roman Catholic,Roman Catholic Archdiocese of Westminster
All Saints Catholic College,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
Our Lady of Lourdes Catholic Primary School,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
Maria Fidelis Catholic School FCJ,London,Roman Catholic,Roman Catholic Archdiocese of Westminster
St John and St James CofE Primary School,Hackney,Church of England,Diocese of London
St John's CofE School Stanmore,Stanmore,Church of England,Diocese of London
Laleham CofE VA Primary School,Laleham,Church of England,Diocese of London
Ashford CofE Primary School,Ashford,Church of England,Diocese of London
Christ the Saviour Church of England Primary School,Ealing,Church of England,Diocese of London
Rusthall St Paul's CofE VA Primary School,Rusthall,Church of England,Diocese of Rochester
