col0,col1,col2
18th (Eastern) Division,1914-01-01,1919-03-20
2nd Infantry Division,1934-10-01,1941-01-10
8th Infantry Division,1914-01-01,1993-01-01
7th Infantry Division,1918-01-01,1939-01-01
78th Infantry Division,1917-01-01,1942-01-01
6th Infantry Division,1919-01-01,1939-09-20
5th Lvov Infantry Division,1919-01-01,1939-01-01
542nd Grenadier Division,1944-01-01,1944-08-12
33rd Infantry Division,1939-01-01,1939-01-01
27th Infantry Division,1908-01-01,1919-01-01
27th Infantry Division,1920-01-01,1939-01-01
27th Division,1914-10-01,1918-09-12
26th Infantry Division,1919-01-01,1939-01-01
24th Infantry Division,1921-01-01,1939-01-01
131st Infantry Division,1940-01-01,1945-01-01
