col0,col1,col2
Communauté de communes du Vexin Normand,Eure,Communauté de communes Gisors-Epte-Lévrière
Intercom Bernay Terres de Normandie,Eure,Communauté de communes du Canton de Broglie
Communauté de communes Couserans-Pyrénées,Ariège,Communauté de communes du Castillonnais
communauté de communes du Vimeu,Somme,Communauté de communes du Vimeu Industriel
communauté de communes Ponthieu-Marquenterre,Somme,Communauté de communes du canton de Nouvion-en-Ponthieu
Le Gesnois Bilurien,Sarthe,communauté de communes du Pays des Brières et du Gesnois
Communauté de communes des 4 rivières,Eure,Communauté de communes des Monts et de l'Andelle
communauté de communes Somme-Sud-Ouest,Somme,Communauté de communes de la Région d'Oisemont
Communauté de communes Avre-Luce-Noye,Somme,Communauté de communes Avre Luce Moreuil
Communauté de communes Terroir de Caux,Seine-Maritime,Communauté de Communes Saâne et Vienne
Communauté de communes Pays d'Opale,Pas-de-Calais,Communauté de communes des Trois Pays
Communauté de communes du Haut Pays du Montreuillois,Pas-de-Calais,Communauté de communes du Canton de Fruges et environs
Communauté de communes Midi Corrézien,Corrèze,Communauté de communes des Villages du Midi Corrézien
Communauté de communes du Haut-Poitou,Vienne,Communauté de communes du Pays Vouglaisien
communauté de communes les Vosges côté Sud-Ouest,Vosges,Communauté de communes des Marches de Lorraine
Communauté de communes des Portes de l'Île-de-France,Yvelines,Communauté de communes des Portes de l'Île-de-France
Communauté de communes Carnelle - Pays de France,Val-d'Oise,Communauté de communes Carnelle - Pays de France
Communauté de communes Buëch-Dévoluy,Hautes-Alpes,Communauté de communes Buëch Dévoluy
communauté de communes du pays de Bâgé et de Pont-de-Vaux,Ain,communauté de communes du canton de Pont-de-Vaux
Communauté de communes Pays de Fontenay-Vendée,Vendée,Communauté de communes du Pays-de-Fontenay-le-Comte
