col0,col1,col2
Initiative for Catalonia Greens,feminism,Barcelona
Catalan Solidarity,conservatism,Barcelona
Democratic Union of Catalonia,conservatism,Barcelona
Regionalist League,liberalism,Barcelona
Revolutionary Workers' Party (Spain),communism,Barcelona
Party of the Communists of Catalonia,communism,Barcelona
Unified Socialist Party of Catalonia,communism,Barcelona
Procés Constituent,anti-capitalism,Espai Co.bas
Nova,feminism,Terrassa
The Greens–Green Alternative,environmentalism,Sant Feliu de Guíxols
Catalan Democratic Movement,Catalan pro-independence movement,Arbúcies
Ecological Party of Catalonia,environmentalism,Barcelona
The Greens–Ecologist Confederation of Catalonia,environmentalism,Barcelona
United to Advance,Catalan nationalism,Barcelona
Conservatives of Catalonia,Catalan nationalism,Barcelona
Partit Espinaltià,Catalan pro-independence movement,Barcelona
Constituents for the Rupture,progressivism,Barcelona
Catalan European Democratic Party,social liberalism,Barcelona
Democrats of Catalonia,social liberalism,Barcelona
Catalunya en Comú,socialism,Barcelona
