col0,col1,col2,col3
Schwarz Gruppe,Dieter-Schwarz-Stiftung,food industry,Neckarsulm
Mitsubishi UFJ Financial Group,Mitsubishi,financial services,Chiyoda-ku
JVC Kenwood Victor Entertainment,JVCKenwood,music industry,Shibuya
TIM Participacoes,Telecom Italia,telephony,Rio de Janeiro
Ducati Motor Holding S.p.A.,Volkswagen Group,automotive industry,Bologna
Generali Deutschland,Assicurazioni Generali,insurance industry,Munich
Rostec,Government of Russia,corporate group,Moscow
Ferrovie dello Stato Italiane,Ministry of Economy and Finance,rail transport,Rome
EMI,Warner Music Group,consumer electronics,London
Bank of the West,BNP Paribas,financial services,San Francisco
Oboronprom,Rostec,mechanical engineering,Moscow
Criteria Caixa,La Caixa,investment,Palma
iriver Inc,SK Telecom,consumer electronics,South Korea
Ruselectronics,Rostec,electronics industry,Moscow
Oslo Børs VPS Holding,Euronext,central securities depository,Oslo
21st Century Fox,The Walt Disney Company,media industry,New York City
Fox Corporation,NASDAQ-100,media industry,1211 Avenue of the Americas
The One Enterprise,GMM Grammy,theatre,Watthana
Korea Shipbuilding & Offshore Engineering,Hyundai Heavy Industries Group,shipbuilding,Jung District
Federated Department Stores,Campeau Corporation,retail,Columbus
