col0,col1,col2,col3
Kindergarten Giovanni XXIII,Italy,Monopoli,kindergarten
Roccaspinalveti Cap.,Italy,Roccaspinalveti,kindergarten
Anzio Iv- Villa Claudia,Italy,Anzio,kindergarten
Ic.Caselle-Str. Salga -Andersen,Italy,Caselle Torinese,kindergarten
Contr. Marinella,Italy,Pizzo,kindergarten
Aversa Polifunzionale D.D.5,Italy,Aversa,kindergarten
Largo Ercole,Italy,Palermo,kindergarten
Fraz.Ponteromito-Nusco,Italy,Nusco,kindergarten
Via Mazzini,Italy,San Severo,kindergarten
Madre Teresa Di Calcutta,Italy,Modugno,kindergarten
Golgota,Italy,Altamura,kindergarten
Pl. Verita'-Ic Ardito-Don Bosco,Italy,Lamezia Terme,kindergarten
Fraz. Sampieri,Italy,Scicli,kindergarten
Via Giovanni Xxiii,Italy,Caccamo,kindergarten
Villafranca,Italy,Forlì,kindergarten
