col0,col1,col2
Accentus (fhoir),Laurence Equilbey,Laurence Equilbey
"Cmbridge""Singers",John Rutter,John Rutter
Montverdi Choir,John Eliot Gardiner,John Eliot Gardiner
Fischer-höre,Gotthilf Fischer,Gotthilf Fischer
Ninolai,Horst Sellentin,Rosemarie Pritzkat
Mcinzer Domchor,Wilhelm Emmanuel Freiherr von Ketteler,Karsten Storck
Monteveri-Chor Hamburg,Jürgen Jürgens,Gothart Stier
Leipziger Universitätvchor,Friedrich Rabenschlag,David Timm
Meissner Kantorei 961,Erich Schmidt,Christfried Brödel
Suttgarter Hymnus-Chorknaben,Paul Lechler,Rainer Johannes Homburg
