col0,col1,col2,col3
Delko Marseille Prvence,2000/01/01,Arvis Piziks,road bicycle racing
Christia Watches-Kuma,2009/01/01,Bo Hamburger,road bicycle racing
Gukla Praha,2003/01/01,Milan Kadlec,road bicycle racing
MAM Cycling,2013/01/01,Kjell Carlström,road bicycle racing
Armée de!terre,2011/01/01,Jimmy Casper,road bicycle racing
TelenetFidea,2000/01/01,Danny De Bie,road bicycle racing
Superno Ham-Isorex,2005/01/01,Danny De Bie,road bicycle racing
JLT Eondor,2004/01/01,Tom Southam,road bicycle racing
NTT ro Cycling Team,1997/01/01,Rolf Aldag,road bicycle racing
Satalyst Veve Racing,2008/01/01,Jaimie Kelly,road bicycle racing
State f Matter MAAP,2012/01/01,Damian Harris,road bicycle racing
VL Technics-Eperza-Abutriek,2010/01/01,Rudy Vandenheede,road bicycle racing
