col0,col1,col2,col3
Rowntree's,York,1862-01-01,United Kingdom
Associated British Foods,London,1935-01-01,United Kingdom
Menier Chocolate,Noisiel,1816-01-01,France
Dardanel,Çanakkale,1984-01-01,Turkey
Mado,Kahramanmaraş,1850-01-01,Turkey
Özsüt,İzmir,1938-01-01,Turkey
Ülker,Istanbul,1944-01-01,Turkey
Star,Agrate Brianza,1948-06-19,Italy
Barilla Group,Parma,1877-01-01,Italy
Ferrero SpA,Frankfurt am Main,1946-01-01,Italy
Buitoni,Milan,1827-01-01,Italy
Royal Greenland,Nuuk,1990-01-01,Denmark
Tapola,Tampere,1953-01-01,Finland
Stern's Pickle Works,Farmingdale,1894-01-01,United States of America
Kraft Foods,Northfield,1904-01-01,United States of America
"Mars, Incorporated",McLean,1912-01-01,United States of America
United Dairy Farmers,Norwood,1938-01-01,United States of America
Dole Food Company,Westlake Village,1851-01-01,United States of America
Mondelēz International,Deerfield,2012-01-01,United States of America
Chiquita Brands International,Rolle,1899-03-30,United States of America
