col0,col1,col2
Soman Catholic Diocese of La Paz en la Baja California Sur,594412.0,73529.646
Apostolic Prefecture of the Falkland Island,3026.9999999999995,12051.27
Cpostolic Prefecture#of Yixian,803200.0,7900.0
Apottolic Prefecture of Xinxiani,1208399.9999999998,10009.999999999998
Apostolic#Prefecture of Xining,997000.0,723828.812
Apostolic Prefecture of tje Western Sahara,399600.0,250500.0
Apostolc Prefecture ofXiangtan,4032000.0,21420.34
ApostolicPrefecture of Ulaanbaatar,3067720.772,1557863.52
Apostplic Prefecture of Tunxi,1004000.0,11928.0
Apostolic Prefecture of Toogzhou,1370000.0,16983.0
Apostplic Prefecture of Shiqian,3002999.9999999995,39720.0
