col0,col1,col2,col3,col4
Manufacture royale de Montolieu,registered historic monument,France,Montolieu,manufactory
Manufacture des tabacs de Morlaix,registered historic monument,France,Morlaix,manufactory
Clignancourt porcelain,registered historic monument,France,18th arrondissement of Paris,manufactory
manufacture des Rames,registered historic monument,France,Abbeville,manufactory
J.-B. Martin's old weaving factory,registered historic monument,France,Tarare,manufactory
Hôtel des Monnaies,registered historic monument,France,6th arrondissement of Paris,manufactory
Koch & Bergfeld,Protected cultural heritage monument in Bremen (state),Germany,Neustadt,manufactory
Grand commun,monument historique classé,France,Versailles,manufactory
Gipsformerei,architectural heritage monument,Germany,Berlin,manufactory
Manufacture nationale de Sèvres,registered historic monument,France,Sèvres,manufactory
