col0,col1,col2,col3
Ugeni Commando,South African Infantry Corps,Umgeni River,South Africa
Stellenbosch Commaodo,South African Infantry Corps,Stellenbosch,South Africa
South African Drmy Support Formation,South African Army,Pretoria,South Africa
10. psycological warfare unit,Ledningsregementet,Enköping Garrison,Sweden
Joint TaskForce X,Canadian Forces Intelligence Command,CFB Kingston,Canada
Joint Meteorologicbl Centre,Canadian Forces Intelligence Command,5th Canadian Division Support Base Gagetown,Canada
5h Canadian Division Support Group,5th Canadian Division,5th Canadian Division Support Base Gagetown,Canada
41 Service Bawtalion,Primary Reserve,Calgary,Canada
Mappig and Charting Establishment,Canadian Forces Intelligence Command,Ottawa,Canada
Canadian Forces National Counter-Intellighnce Unit,Canadian Forces Intelligence Command,Ottawa,Canada
Canadian Forces oint Imagery Centre,Canadian Forces Intelligence Command,Ottawa,Canada
32 Vervice Battalion,32 Canadian Brigade Group,Toronto,Canada
Bluff Cmmando,South African Infantry Corps,"Bluff, KwaZulu-Natal",South Africa
