col0,col1,col2,col3
Sugayadai Elementary School,state school,Rifu,Rifu
Sanjo Municipal Tsukioka Elementary School,state school,Sanjō,Sanjō
Nagaoka Sakanoue Elementary School,state school,Nagaoka,Nagaoka
Nagaoka Senju Elementary School,state school,Nagaoka,Nagaoka
Shiba Chūō Elementary School,state school,Kawaguchi,Kawaguchi
Aoki Chūō Elementary School,state school,Kawaguchi,Kawaguchi
Tanashi Elementary School,state school,Nishitōkyō,Nishitōkyō
Shibuya Ward Sarugaku Elementary School,state school,Shibuya,Shibuya
Niisato Chūō Elementary School,state school,Kiryū,Kiryū
Rinkai Elementary School,state school,Kōtō-ku,Kōtō-ku
Ōjima Nan'ō Elementary School,state school,Kōtō-ku,Kōtō-ku
Sakurano Elementary School,state school,Musashino,Musashino
Hamamatsu Shiritsu Futamata Elementary School,state school,Tenryū Ward,Hamamatsu
Shibuya Ward Tomigaya Elementary School,state school,Shibuya,Shibuya
