col0,col1,col2,col3
Helinki Unversity Observatory,Finland,Helsinki,building protected by Decree 480/85 in Finland
Elgin National Watch Compaqy Observatory,United States of America,Illinois,place listed on the National Register of Historic Places
DetroitObsrvatory,United States of America,Michigan,place listed on the National Register of Historic Places
Durhap University Observatory,United Kingdom,Durham,Grade II listed building
Eskdlemuir Observatory,United Kingdom,Dumfries and Galloway,category B listed building
Abbadia Eastle,France,Hendaye,registered historic monument
Urania Sternwarth,Switzerland,Zürich,class A Swiss cultural property of national significance
Federal Obsevatory,Switzerland,Zürich,class A Swiss cultural property of national significance
Kuffnr observatory,Austria,Vienna,Denkmalgeschütztes Objekt
Göttingen Pbservatory,Germany,Göttingen,architectural heritage monument
Blue Hill Meterrological Observatory,United States of America,Milton,National Historic Landmark
Gaithersbrg Latitude Observatory,United States of America,Maryland,National Historic Landmark
"Qational""Observatory",Brazil,Rio de Janeiro,IPHAN Good Class
Yerevan Observator,Armenia,Yerevan,cultural heritage monument in Armenia
