col0,col1,col2,col3
Campo Santo,Valve Corporation,Jake Rodkin,12
ZeniMax Online Studios,ZeniMax Media,Matt Firor,250
Sports Interactive,Sega,Collyer brothers,70
Harmonix Music Systems,ViacomCBS Domestic Media Networks,Alex Rigopulos,200
Artoon,AQ Interactive,Naoto Ohshima,85
2K Czech,2K Games,Jan Kudera,110
BioWare,Electronic Arts,Ray Muzyka,800
Wargaming Seattle,Wargaming.net,Chris Taylor,150
"Activision Publishing, Inc.",Activision Blizzard,Larry Kaplan,90000
id Software,ZeniMax Media,John Carmack,39
Blizzard Entertainment,Activision Blizzard,Michael Morhaime,4700
Tango Gameworks,ZeniMax Media,Shinji Mikami,65
Insomniac Games,SIE Worldwide Studios,Ted Price,180
Grasshopper Manufacture,GungHo Online Entertainment,Goichi Suda,48
Double Fine Productions,Xbox Game Studios,Tim Schafer,65
Mojang,Microsoft,Markus Persson,72
Toys for Bob,Activision Blizzard,Paul Reiche III,75
Chunsoft,Enix,Koichi Nakamura,43
Eidos Interactive,Square Enix,Stephen B. Streater,600
SIE Bend Studio,SIE Worldwide Studios,Marc Blank,130
