col0,col1,col2,col3
Block Advisors,H&R Block,tax preparation,2016-01-01
ALDI Magyarország,ALDI Süd,trade,2005-11-16
PharmaSave,Sigma Company Limited,retail,2009-01-01
Discount Drug Stores,Sigma Company Limited,retail,2001-01-01
Chemist King Discount Pharmacy,Sigma Company Limited,retail,2008-12-01
Street One,CBR Fashion Holding,retail,1983-01-01
Cartier,Richemont,jewellery industry,1847-01-01
Verizon Wireless,Vodafone,telecommunications industry,2000-01-01
Mexx,Kate Spade & Company,clothing industry,1986-01-01
FamilyMart,FamilyMart UNY Holdings,convenience store,1981-09-01
Makro,Metro AG,mass-market retailing,1968-01-01
Zara,Inditex,textile industry,1975-01-01
"Toys ""R"" Us",Kohlberg Kravis Roberts,trade,1948-01-01
H&M,Ramsbury Invest,retail,1947-10-04
Fnac,Fnac Darty,retail,1954-01-01
John Lewis and Partners,John Lewis Partnership,retail,1864-01-01
Topman,Arcadia Group,retail,1978-01-01
The Body Shop,Natura Cosméticos S.A.,retail,2000-03-26
Intimissimi,Calzedonia,retail,1996-01-01
Lacoste,Maus Frères,retail,1933-01-01
