col0,col1,col2,col3
Norco College,California,9304,Riverside Community College District
Moreno Valley College,California,8731,Riverside Community College District
Millersville University of Pennsylvania,Pennsylvania,8500,Pennsylvania State System of Higher Education
Clayton State University,Morrow,6879,University System of Georgia
East Georgia State College,Swainsboro,2741,University System of Georgia
Gordon State College,Barnesville,3495,University System of Georgia
College of Coastal Georgia,Brunswick,3535,University System of Georgia
Fort Valley State University,Fort Valley,2624,University System of Georgia
Georgia Southwestern State University,Americus,2950,University System of Georgia
Georgia Gwinnett College,Georgia,12831,University System of Georgia
Auburn University,Auburn,25469,Auburn University System
University of Minnesota,Saint Paul,67949,University of Minnesota system
Broward College,Florida,40784,Florida College System
University of Florida,Gainesville,49500,State University System of Florida
University of Central Florida,Orlando,58913,State University System of Florida
Florida Atlantic University,Boca Raton,26857,State University System of Florida
University of Missouri,Columbia,32777,University of Missouri System
Southeastern Louisiana University,Louisiana,17000,University of Louisiana System
University of Louisiana at Lafayette,Louisiana,17075,University of Louisiana System
Georgia Southern University,Georgia,26054,University System of Georgia
