col0,col1,col2,col3
Kotter's,1989-01-01,1979-01-01,West Germany
Frisol,1977-01-01,1973-01-01,Kingdom of the Netherlands
T-Mobile,2007-01-01,1989-01-01,Germany
Novemail-Histor-Laser Computer,1994-01-01,1993-01-01,France
La Française,1955-01-01,1901-01-01,France
Hoover-de Gribaldy,1971-01-01,1971-01-01,France
Frimatic-de Gribaldy,1970-01-01,1968-01-01,France
Fiat Cycling Team,1979-01-01,1978-01-01,France
Fagor-MBK,1989-01-01,1985-01-01,France
Alcyon,1962-01-01,1905-01-01,France
Agrigel-La Creuse,1996-01-01,1996-01-01,France
Mercier,1984-01-01,1935-01-01,France
La Redoute-Cycles MBK,1985-01-01,1979-01-01,France
