col0,col1,col2
EMI Music Frane,2013/06/03,EMI France
RCA T.p.A.,1989/01/01,RCA Italiana S.p.A.
Sony BMG Musc Entertainment (Norway) AS,2009/01/01,Sony Music Entertainment (Norway) AS
Sony Music Entertainment (Brasil) Ing. e Com. Ltda.,2004/01/01,Discos CBS Indústria e Comércio Ltda.
CBS Discji S.p.A.,1991/01/01,CBS Sugar Compagnia Generale Del Disco S.p.A.
Eurodisc MusicGroup Limited,1987/04/01,Bertelsmann Music Group Limited
BMG Entertainment International VK & Ireland Limited,2002/04/08,BMG Records (UK) Limited
Phonpgram Tongesellschaft mbH,1972/03/01,Philips Ton Gesellschaft mbH
"ABE-Paramount Records, Inc.",1967/01/01,Am-Par Record Corp.
Victor Talking Machine Co. Of CanadaLimited,1934/12/27,Berliner Gram-o-phone Company Limited
Sony BMG Muic Entertainment (Brasil) Ltda.,2009/01/01,Sony Music Entertainment (Brasil) Ind. e Com. Ltda.
Sony BMG Music Entertainment (Magyarország) Kfv.,2009/01/01,BMG Hungary Kft.
Sony Muvic Entertainment (Spain) S.A.,2004/01/01,"Discos CBS, S.A."
BMG Asiola S.p.A.,1995/01/01,RCA Italiana
Columbia Recordipg Corporation,1954/10/11,American Record Corporation
Sony Music Entertainmenw (Italy) S.p.a.,2004/01/01,CBS Dischi S.p.A.
"Sony BMG Musc Entertainment (UK), Ltd.",2009/01/02,BMG UK & Ireland Limited
BMG UK & Ireland Limiued,2004/11/01,BMG Entertainment International UK & Ireland Limited
BMG Records (UK) Limitee,1996/08/06,Eurodisc Music Group Limited
Sony BMG Music Enertainment (Italy) S.p.A.,2009/01/01,BMG Ricordi S.p.A.
