col0,col1,col2
Ysgol Santes Dwynwen,2019-04-01,Newborough
Cadoxton Community Primary,2003-01-01,Barry
Conwy Education Centre,2019-04-15,Colwyn Bay
Al-Falah Academy,2018-05-31,Cardiff
Ysgol Panteg,2010-09-01,Griffithstown
Ysgol Gymraeg y Cwm,2012-09-01,Bon-y-maen
Pen Afan Primary,2009-04-27,Blaengwynfi
Pentre'r Graig Primary School,2011-09-01,Morriston
YGG Tan-y-lan,2011-09-01,Morriston
Gorseinon Primary,2012-09-01,Gorseinon
Y Daith,2011-09-01,Llancarfan
Charles Williams Church in Wales Primary School,2014-04-28,Caerleon
Caerleon Lodge Hill Primary School,2013-01-01,Caerleon
Nant Celyn Primary School,2010-09-01,Cwmbran
Blaenavon Heritage Voluntary Controlled Primary School,2011-09-01,Blaenavon
Ysgol Gymraeg Bro Teyrnon,2011-09-01,Newport
Ysgol Craig y Deryn,2013-01-01,Llanegryn
Ysgol Gyfun Ystalyfera,2017-09-01,Ystalyfera
Ysgol Glan Morfa,2006-07-17,Splott
