col0,col1,col2,col3
Armée de terre 2018,2018-12-31,2018-01-01,France
2019 CCC Development,2019-12-31,2019-01-01,Poland
Voster Uniwheels Team 2018,2018-01-01,2018-01-01,Poland
Voster Uniwheels Team 2017,2017-01-01,2017-01-01,Poland
2019 BHS-Almeborg Bornholm,2019-12-31,2019-01-01,Denmark
2019 ColoQuick,2019-12-31,2019-01-01,Denmark
Team CCD 2018,2018-12-31,2018-01-01,Luxembourg
Jelly Belly-Maxxis 2018,2018-12-31,2018-01-01,United States of America
2018 Kőbánya Cycling Team,2018-12-31,2018-01-01,Hungary
Budget Forklifts 2015,2015-12-31,2015-01-01,Australia
Lupus Racing 2015,2015-12-31,2015-01-01,United States of America
SmartStop 2015,2015-12-31,2015-01-01,United States of America
Optum-Kelly Benefit Strategies 2015,2015-12-31,2015-01-01,United States of America
Jelly Belly-Maxxis 2015,2015-12-31,2015-01-01,United States of America
Jamis-Hagens Berman 2015,2015-12-31,2015-01-01,United States of America
Hincapie Racing 2015,2015-12-31,2015-01-01,United States of America
2014 Team Ringeriks-Kraft season,2014-12-31,2014-01-01,Norway
Kinan 2015,2015-12-31,2015-01-01,Japan
H&R Block 2015,2015-12-31,2015-01-01,Canada
Silber 2015,2015-12-31,2015-01-01,Canada
