col0,col1,col2
Cyklon,1900-01-01,German Reich
Black Prince Motors Ltd.,1920-01-01,United Kingdom of Great Britain and Ireland
Cito Fahrradwerke,1896-01-01,German Empire
D-Rad,1925-01-01,Weimar Republic
Boss Hoss Cycles,1990-01-01,Tennessee
Česká zbrojovka Strakonice,1936-01-01,Czech Republic
Boge Kompressoren,1907-01-01,Germany
Durkopp Adler,1860-01-01,Germany
Kreidler,1904-01-01,Germany
Miele,1899-07-01,Germany
Arimofa,1921-01-01,Germany
Möve,1897-01-01,Germany
Magna PT,1935-01-01,Germany
Hirth,1974-01-01,Germany
Express Werke,1884-01-12,Germany
Gritzner motorcycles,1872-01-01,Germany
ILO-Motorenwerke,1911-01-01,Germany
Hercules,1886-01-01,Germany
Tornax,1925-01-01,Germany
Münch,1966-01-01,Germany
