col0,col1,col2
Apostolic Nunciature to Malaysia,1983-01-01,Holy See
Apostolic Nunciature to Indonesia,1947-01-01,Holy See
Apostolic Nunciature to Jordan,1994-04-06,Vatican City
Apostolic Nunciature to Sri Lanka,1969-01-01,Vatican City
Apostolic Nunciature to Trinidad and Tobago,1978-01-01,Vatican City
Apostolic Nunciature to Zimbabwe,1981-01-01,Vatican City
Apostolic Nunciature to Sudan,1972-04-29,Vatican City
Apostolic Nunciature to Singapore,1968-01-01,Vatican City
Apostolic Nunciature to Rwanda,1963-01-01,Vatican City
Apostolic Nunciature to New Zealand,1968-01-01,Vatican City
Apostolic Nunciature to Nicaragua,1938-01-01,Vatican City
Apostolic Nunciature to Nigeria,1960-01-01,Vatican City
Apostolic Nunciature to Latvia,1926-01-01,Vatican City
Apostolic Nunciature to Great Britain,1938-01-01,Holy See
Apostolic Nunciature to India,1881-01-01,Holy See
Apostolic Nunciature to Venice,1498-01-01,Holy See
Apostolic Nunciature to Bangladesh,1973-02-02,Holy See
Apostolic Nuncio to Cologne,1575-01-01,Holy See
Apostolic Nunciature to Russia,1990-01-01,Holy See
Apostolic Nunciature to Guatemala,1933-09-30,Vatican City
