col0,col1,col2
Brehm Preparatory School,United States of America,1982-01-01
Besant Hill School,United States of America,1946-01-01
Blackrock College,Ireland,1860-01-01
Bodwell High School,Canada,1991-01-01
Bishop's College School,Canada,1836-01-01
King's College Budo,Uganda,1906-01-01
Deutsche Höhere Privatschule Windhoek,Namibia,1909-01-01
Geelong Grammar School,Australia,1855-01-01
Max-Josef-Stift,Germany,1813-05-27
Landschulheim am Solling,Germany,1909-01-01
Internatsschule Schloss Hansenberg,Germany,2003-01-01
Schule Schloss Salem,Germany,1920-04-14
Landesschule Pforta,Germany,1543-01-01
Nanyang Model High School,People's Republic of China,1901-01-01
Shrewsbury School,United Kingdom,1552-01-01
Sherborne School,United Kingdom,1550-01-01
Sevenoaks School,United Kingdom,1432-01-01
Stonyhurst College,United Kingdom,1593-01-01
Plymouth College,United Kingdom,1877-01-01
Royal Wolverhampton School,United Kingdom,1850-01-01
