col0,col1,col2,col3
Idea Factory,Otomate,kabushiki gaisha,Japan
Marvelous,Xseed Games,joint-stock company,Japan
Ariolasoft,Ariolasoft UK,GmbH,Germany
Kuju Ltd.,Vatra Games,public limited company,United Kingdom
Eidos Interactive,U.S. Gold,public limited company,United Kingdom
Deep Silver,Fishlabs,GmbH,United Kingdom
Atari SA,"Atari, Inc.",société anonyme,France
Epic Games,People Can Fly,privately held company,United States of America
Bethesda Softworks,Bethesda Game Studios,limited liability company,United States of America
THQ,Vigil Games,joint-stock company,United States of America
Haemimont Games,FX Interactive,privately held company,Bulgaria
Bohemia Interactive,Centauri Production,akciová společnost,Czech Republic
CCP Games,White Wolf Publishing,joint-stock company,Iceland
Humongous Entertainment,Cavedog Entertainment,subsidiary,Russia
Evolution Studios,Bigbig Studios,public limited company,United Kingdom
CD Projekt,CD Projekt RED,joint-stock company,Poland
TT Games,Traveller's Tales,public limited company,United Kingdom
Disney Interactive Studios,Avalanche Software,subsidiary,United States of America
Bandai Namco Entertainment,Cellius,kabushiki gaisha,Japan
Tokuma Shoten,Viz Media,kabushiki gaisha,Japan
