col0,col1,col2,col3
W. L. Weller,United States of America,1849-01-01,Sazerac Company
Town Branch,United States of America,2012-01-01,Lexington Brewing and Distilling Company
Mondo,United States of America,1991-01-01,Jel Sert
Royal Tru,Philippines,1922-01-01,Coca-Cola Beverages Philippines
Sporade,Peru,2004-01-01,Ajegroup
Pulp,Peru,2004-01-01,Ajegroup
TEHO,Finland,2005-01-01,Olvi
Nativa,Argentina,2003-01-01,The Coca-Cola Company
Leed,Australia,1967-01-01,The Coca-Cola Company
Sprite Remix,United States of America,2003-01-01,The Coca-Cola Company
