col0,col1,col2
Dartmouth Inn,Grade II listed building,beer garden
The New Inn,Grade II listed building,beer garden
The Crown Inn,Grade II listed building,beer garden
The Cotswold Arms Inn,Grade II listed building,beer garden
The Fleece Inn,Grade II listed building,beer garden
The Lough Pool Inn,Grade II listed building,beer garden
Loders Arms Inn,Grade II listed building,beer garden
Eagle And Child Inn,Grade II listed building,beer garden
The New Inn,Grade II listed building,darts
The Lamb Inn,Grade II listed building,darts
