col0,col1,col2
Quang Trung National Training Center,Hóc Môn,South Vietnam
Mikhailovsky Artillery School,Saint Petersburg,Russian Empire
Menzel Bourguiba Naval Academy,Menzel Bourguiba,Tunisia
Higher School of War,Le Bardo,Tunisia
Escola de Comando e Estado-Maior do Exército,Urca,Brazil
Szkoła Podchorążych Piechoty,Ostrów Mazowiecka,Poland
Tashkent Higher All-Arms Command School,Tashkent,Uzbekistan
Combined Arms Academy of the Armed Forces of the Russian Federation,Moscow,Russia
Royal Hospital School,Ipswich,United Kingdom
Lycée militaire de Saint-Cyr,Maison royale de Saint-Louis,France
National War College,Roosevelt Hall,United States of America
Defense Language Institute,"Presidio of Monterey, California",United States of America
United States Army Command and General Staff College,Fort Leavenworth,United States of America
Royal Roads Military College,Hatley Park National Historic Site,Canada
Chernihiv Higher Military Aviation School of Pilots,Chernihiv,Soviet Union
United Belarusian Military School,Minsk,Soviet Union
Tbilisi Higher Artillery Command School,Tbilisi,Soviet Union
United States Army Sniper School,Fort Benning,United States of America
