col0,col1,col2,col3
Yangon Film School,Yangon,2005-01-01,Myanmar
Steve Tisch School of Film and Television,Tel Aviv,1972-01-01,Israel
"Ma'aleh School of Television, Film and the Arts",Jerusalem,1999-01-01,Israel
Satyajit Ray Film and Television Institute,Kolkata district,1995-01-01,India
State Institute of Film and Television,Rohtak,2011-01-01,India
Asian Academy of Film & Television,Noida,1991-01-01,India
Film and Television Institute of India,Pune,1960-01-01,India
Australian Film Television and Radio School,New South Wales,1973-01-01,Australia
Escuela Internacional de Cine y Televisión,San Antonio de los Baños,1985-01-01,Cuba
Shota Rustaveli Theatre and Film University,Tbilisi,1885-01-01,Georgia
Krastyo Sarafov National Academy for Theatre and Film Arts,Sofia,1948-01-01,Bulgaria
I. L. Caragiale National University of Theatre and Film,Bucharest,1954-01-01,Romania
"Academy of Theatre, Radio, Film and Television",Ljubljana,1945-01-01,Slovenia
Film and TV School of the Academy of Performing Arts in Prague,Prague,1946-01-01,Czech Republic
University of Television and Film Munich,Maxvorstadt,1966-07-19,Germany
Konrad Wolf Film University of Babelsberg,Potsdam,1954-01-01,Germany
Hamburg Media School,Hamburg-Nord,2003-01-01,Germany
Film Academy Baden-Württemberg,Ludwigsburg,1991-01-01,Germany
Billy Wilder Institute,Bonn,1998-01-01,Germany
Internationale filmschule köln,Cologne,2000-01-01,Germany
