col0,col1,col2,col3
Kings Head Public House,Hedon,karaoke box,Punch Taverns
The Bay Horse Inn,Ashburton,karaoke box,Punch Taverns
The Three Mariners Inn,Tenby,karaoke box,Punch Taverns
"The Eight Bells, Hatfield",Hatfield,karaoke box,Punch Taverns
The Bank,Plymouth,karaoke box,Mitchells & Butlers
The Old Smokey House,Marldon,karaoke box,Heineken UK Limited
The Famous Old Barrel,Exmouth,karaoke box,Heineken UK Limited
Admiral Duncan,London,karaoke box,Stonegate Pub Company
The Corporation,Cardiff,karaoke box,Greene King
The Commercial,Holbeck,pool table,Tetley's Brewery
The Bush Inn,"St Hilary, Vale of Glamorgan",karaoke box,Punch Taverns
Black Lion Inn,Bishop's Stortford,karaoke box,Punch Taverns
White Swan Public House,Barrowby,pool table,Punch Taverns
The Red Lion,Madley,accommodation,Marston's
The George And Falcon Inn,Warnford,accommodation,Marston's
