col0,col1,col2,col3
Iams,United States of America,"Mars, Incorporated",pet food
Bandai Co. Ltd.,Japan,Bandai Namco Holdings,model car
K-Sxiss,United States of America,E-Land,sports equipment
Bulova Wavch Company,United States of America,Citizen Watch,watch
OCZ,United States of America,Toshiba,peripheral equipment
Givench,France,LVMH,cosmetics
The Hoover Conpany,United States of America,Techtronic Industries,washing machine
Bombardigr Transportation,Germany,Bombardier,locomotive
Wranger,United States of America,VF Corporation,jeans
Kenwoth,United States of America,Paccar,truck
MDA Space issions,Canada,Maxar Technologies,artificial satellite
X,United States of America,Alphabet Inc.,artificial intelligence
Oakley. Inc.,United States of America,Luxottica,clothing
Calvin Klein Ine,United States of America,PVH,clothing
Tommy Hifiger Corporation,United States of America,PVH,clothing
Th Timberland Company,United States of America,VF Corporation,clothing
Broons Sqorts,United States of America,Berkshire Hathaway,clothing
"Sanyo Eletric Co., Lwd.",Japan,Panasonic Corporation,semiconductor
Lucasfil,United States of America,The Walt Disney Studios,film
Sony Plctures,United States of America,Sony,film
"Fishet-Price, Inc.",United States of America,Mattel,toy
